job_id,company_id,job_title,salary,required_skills,employment_type,work_model,years_experience_required,career_growth_index
JOB_0509,315,UX/UI Designer,48000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,5,Stable
JOB_0510,315,Data Analyst,33000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,Medium
JOB_0511,315,Product Manager,34000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,4,Stable
JOB_0512,316,Product Manager,39000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,1,Medium
JOB_0513,316,Data Analyst,42000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,High
JOB_0514,317,UX/UI Designer,43000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,Stable
JOB_0515,317,Data Engineer,73000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Stable
JOB_0516,317,Product Manager,52000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Stable
JOB_0517,318,Full Stack Developer,43000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,High
JOB_0518,318,Product Manager,35000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Medium
JOB_0519,318,Data Analyst,66000,"SQL, Python, Tableau, Excel",Full-time,Remote,5,High
JOB_0520,319,UX/UI Designer,51000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,2,Medium
JOB_0521,319,Data Analyst,44000,"SQL, Python, Tableau, Excel",Contract,On-site,1,Stable
JOB_0522,320,Frontend Developer,33000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_0523,320,DevOps Engineer,91000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,1,High
JOB_0524,321,Data Engineer,39000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_0525,321,Frontend Developer,72000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0526,322,Full Stack Developer,115000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Stable
JOB_0527,323,Data Engineer,55000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,Stable
JOB_0528,323,Data Engineer,34000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,Stable
JOB_0529,323,Mobile Developer,36000,"Flutter, React Native, Swift, Kotlin",Contract,Hybrid,4,Stable
JOB_0530,324,Frontend Developer,54000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,5,Stable
JOB_0531,324,DevOps Engineer,41000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Remote,2,High
JOB_0532,324,Data Analyst,54000,"SQL, Python, Tableau, Excel",Full-time,On-site,5,Stable
JOB_0533,325,DevOps Engineer,32000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,5,Stable
JOB_0534,325,Product Manager,96000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Stable
JOB_0535,326,QA Engineer,62000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,Medium
JOB_0536,326,Data Analyst,49000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,High
JOB_0537,327,QA Engineer,47000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Stable
JOB_0538,327,UX/UI Designer,44000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,2,Medium
JOB_0539,327,Product Manager,74000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,High
JOB_0540,328,Data Engineer,41000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,Medium
JOB_0541,328,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Medium
JOB_0542,328,Full Stack Developer,55000,"React, Node.js, AWS, Docker",Full-time,Remote,3,Medium
JOB_0543,329,Full Stack Developer,92000,"React, Node.js, AWS, Docker",Full-time,On-site,1,Stable
JOB_0544,329,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Stable
JOB_0545,329,Mobile Developer,30000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,High
JOB_0546,330,Backend Developer,40000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,2,High
JOB_0547,331,Frontend Developer,56000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,1,High
JOB_0548,331,Backend Developer,50000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,Medium
JOB_0549,332,QA Engineer,52000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,4,Medium
JOB_0550,332,Full Stack Developer,72000,"React, Node.js, AWS, Docker",Full-time,Hybrid,3,Stable
JOB_0551,333,Product Manager,39000,"Agile, Scrum, Jira, Product Roadmap",Contract,On-site,3,Medium
JOB_0552,333,Full Stack Developer,57000,"React, Node.js, AWS, Docker",Contract,Remote,4,High
JOB_0553,333,Mobile Developer,43000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Stable
JOB_0554,334,Product Manager,44000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,2,Stable
JOB_0555,334,QA Engineer,78000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,Stable
JOB_0556,334,Backend Developer,32000,"Node.js, Python, Go, PostgreSQL",Contract,On-site,3,High
JOB_0557,335,Mobile Developer,35000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Medium
JOB_0558,336,QA Engineer,40000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,Medium
JOB_0559,336,Full Stack Developer,41000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,Stable
JOB_0560,336,Product Manager,38000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,Stable
JOB_0561,337,Product Manager,65000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,Medium
JOB_0562,338,Product Manager,78000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,High
JOB_0563,338,Backend Developer,32000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Stable
JOB_0564,339,Backend Developer,35000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,5,Stable
JOB_0565,339,Frontend Developer,37000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,5,High
JOB_0566,339,Data Engineer,35000,"Python, Spark, Airflow, Snowflake",Contract,Hybrid,5,High
JOB_0567,340,QA Engineer,64000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,High
JOB_0568,340,Frontend Developer,50000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,4,Medium
JOB_0569,340,Backend Developer,35000,"Node.js, Python, Go, PostgreSQL",Contract,On-site,3,High
JOB_0570,341,UX/UI Designer,34000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,Stable
JOB_0571,341,Frontend Developer,49000,"React, Vue, TypeScript, HTML/CSS",Contract,On-site,5,Stable
JOB_0572,341,Data Engineer,108000,"Python, Spark, Airflow, Snowflake",Contract,Hybrid,3,Stable
JOB_0573,342,Backend Developer,41000,"Node.js, Python, Go, PostgreSQL",Contract,Remote,2,Medium
JOB_0574,342,Backend Developer,62000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,1,Medium
JOB_0575,343,DevOps Engineer,78000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,1,Stable
JOB_0576,343,Data Engineer,30000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,High
JOB_0577,344,QA Engineer,68000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Stable
JOB_0578,344,QA Engineer,46000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,High
JOB_0579,345,Full Stack Developer,45000,"React, Node.js, AWS, Docker",Full-time,On-site,1,Stable
JOB_0580,345,Full Stack Developer,78000,"React, Node.js, AWS, Docker",Full-time,On-site,5,High
JOB_0581,345,DevOps Engineer,78000,"AWS, Docker, Kubernetes, CI/CD",Contract,Remote,2,High
JOB_0582,346,UX/UI Designer,32000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Stable
JOB_0583,346,QA Engineer,44000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,High
JOB_0584,346,Full Stack Developer,71000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,Stable
JOB_0585,347,Data Analyst,57000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,High
JOB_0586,347,Backend Developer,56000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,Stable
JOB_0587,348,Backend Developer,35000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,3,High
JOB_0588,348,Data Engineer,53000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,4,Stable
JOB_0589,348,Data Analyst,37000,"SQL, Python, Tableau, Excel",Full-time,On-site,5,High
JOB_0590,349,DevOps Engineer,45000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Medium
JOB_0591,349,Full Stack Developer,69000,"React, Node.js, AWS, Docker",Full-time,On-site,3,Medium
JOB_0592,350,UX/UI Designer,59000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,2,Medium
JOB_0593,351,QA Engineer,44000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,1,High
JOB_0594,351,Product Manager,79000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,High
JOB_0595,351,Frontend Developer,30000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Stable
JOB_0596,352,Data Engineer,43000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,3,High
JOB_0597,353,Data Analyst,52000,"SQL, Python, Tableau, Excel",Full-time,Remote,1,Stable
JOB_0598,353,DevOps Engineer,73000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,High
JOB_0599,353,Frontend Developer,41000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,Medium
JOB_0600,354,Backend Developer,71000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,High
JOB_0601,354,Data Analyst,41000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_0602,355,QA Engineer,84000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,2,Stable
JOB_0603,356,Product Manager,88000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,High
JOB_0604,356,Product Manager,41000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,4,High
JOB_0605,357,QA Engineer,49000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,4,Stable
JOB_0606,357,Product Manager,118000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,4,Medium
JOB_0607,357,Full Stack Developer,36000,"React, Node.js, AWS, Docker",Full-time,On-site,1,Medium
JOB_0608,358,Full Stack Developer,52000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Stable
JOB_0609,358,UX/UI Designer,88000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,Medium
JOB_0610,359,DevOps Engineer,46000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,5,High
JOB_0611,359,DevOps Engineer,37000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,1,Stable
JOB_0612,360,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,Medium
JOB_0613,360,Product Manager,45000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,Stable
JOB_0614,361,DevOps Engineer,67000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,Medium
JOB_0615,362,Data Analyst,36000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,High
JOB_0616,362,Frontend Developer,39000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,5,High
JOB_0617,362,QA Engineer,34000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,1,High
JOB_0618,363,Product Manager,77000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,5,Stable
JOB_0619,364,UX/UI Designer,40000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,2,Medium
JOB_0620,365,Frontend Developer,48000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_0621,365,Product Manager,63000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Medium
JOB_0622,365,Frontend Developer,57000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,5,High
JOB_0623,366,Product Manager,64000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_0624,367,UX/UI Designer,49000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,High
JOB_0625,368,Data Analyst,33000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,3,High
JOB_0626,368,Full Stack Developer,58000,"React, Node.js, AWS, Docker",Full-time,Hybrid,5,Medium
JOB_0627,369,Mobile Developer,38000,"Flutter, React Native, Swift, Kotlin",Contract,On-site,4,Medium
JOB_0628,370,QA Engineer,69000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,5,Stable
JOB_0629,370,Mobile Developer,69000,"Flutter, React Native, Swift, Kotlin",Contract,On-site,5,Stable
JOB_0630,370,QA Engineer,32000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,5,Stable
JOB_0631,371,Data Engineer,118000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Stable
JOB_0632,371,Product Manager,59000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,1,Stable
JOB_0633,371,Full Stack Developer,42000,"React, Node.js, AWS, Docker",Full-time,On-site,1,High
JOB_0634,372,Data Engineer,75000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,2,Stable
JOB_0635,373,DevOps Engineer,72000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,2,Medium
JOB_0636,374,UX/UI Designer,56000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,Stable
JOB_0637,374,Backend Developer,32000,"Node.js, Python, Go, PostgreSQL",Contract,On-site,4,Stable
JOB_0638,374,QA Engineer,37000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,3,Medium
JOB_0639,375,QA Engineer,30000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,Medium
JOB_0640,375,Backend Developer,34000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,3,High
JOB_0641,376,Product Manager,65000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,5,Medium
JOB_0642,377,Mobile Developer,78000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Stable
JOB_0643,378,Frontend Developer,34000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Medium
JOB_0644,378,Data Analyst,56000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,1,High
JOB_0645,378,Data Analyst,47000,"SQL, Python, Tableau, Excel",Full-time,On-site,2,Medium
JOB_0646,379,Full Stack Developer,84000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,Stable
JOB_0647,379,DevOps Engineer,107000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,High
JOB_0648,379,Backend Developer,44000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,3,High
JOB_0649,380,Data Engineer,55000,"Python, Spark, Airflow, Snowflake",Contract,On-site,2,High
JOB_0650,380,Data Engineer,35000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_0651,381,Frontend Developer,44000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_0652,382,DevOps Engineer,55000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Stable
JOB_0653,383,Backend Developer,50000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,High
JOB_0654,384,Full Stack Developer,42000,"React, Node.js, AWS, Docker",Full-time,Remote,3,Stable
JOB_0655,384,Frontend Developer,62000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_0656,384,UX/UI Designer,51000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Stable
JOB_0657,385,Full Stack Developer,31000,"React, Node.js, AWS, Docker",Full-time,On-site,1,Medium
JOB_0658,386,Frontend Developer,68000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,High
JOB_0659,386,QA Engineer,69000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Medium
JOB_0660,386,Data Engineer,34000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,4,Medium
JOB_0661,387,Full Stack Developer,50000,"React, Node.js, AWS, Docker",Full-time,On-site,4,Medium
JOB_0662,387,DevOps Engineer,62000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,High
JOB_0663,388,UX/UI Designer,46000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,High
JOB_0664,388,QA Engineer,62000,"Selenium, Cypress, Automated Testing, Jira",Contract,On-site,4,High
JOB_0665,389,Full Stack Developer,62000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,Stable
JOB_0666,389,DevOps Engineer,76000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,High
JOB_0667,389,Frontend Developer,73000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,High
JOB_0668,390,QA Engineer,46000,"Selenium, Cypress, Automated Testing, Jira",Contract,Hybrid,3,High
JOB_0669,390,Backend Developer,44000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Stable
JOB_0670,390,Data Analyst,53000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,1,Stable
JOB_0671,391,Product Manager,67000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Stable
JOB_0672,392,Product Manager,35000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Medium
JOB_0673,393,UX/UI Designer,40000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,5,High
JOB_0674,395,Mobile Developer,71000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,4,Medium
JOB_0675,395,Backend Developer,32000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Stable
JOB_0676,397,Full Stack Developer,88000,"React, Node.js, AWS, Docker",Contract,On-site,3,Stable
JOB_0677,398,UX/UI Designer,33000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,High
JOB_0678,398,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Stable
JOB_0679,398,Data Engineer,59000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_0680,400,Backend Developer,38000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,High
JOB_0681,400,Data Analyst,35000,"SQL, Python, Tableau, Excel",Full-time,On-site,2,High
JOB_0682,400,Product Manager,42000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,5,Medium
JOB_0683,401,Full Stack Developer,66000,"React, Node.js, AWS, Docker",Full-time,Remote,2,Medium
JOB_0684,401,Frontend Developer,60000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Medium
JOB_0685,402,Backend Developer,42000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,Medium
JOB_0686,402,Backend Developer,37000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,4,High
JOB_0687,403,UX/UI Designer,109000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,High
JOB_0688,403,UX/UI Designer,38000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,High
JOB_0689,404,Data Engineer,48000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,5,Stable
JOB_0690,405,Frontend Developer,80000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,Medium
JOB_0691,405,Data Analyst,70000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Medium
JOB_0692,406,Backend Developer,70000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,1,Medium
JOB_0693,406,DevOps Engineer,54000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,5,Stable
JOB_0694,407,Product Manager,43000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,5,Medium
JOB_0695,407,Product Manager,61000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Stable
JOB_0696,407,Frontend Developer,46000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Stable
JOB_0697,408,Backend Developer,35000,"Node.js, Python, Go, PostgreSQL",Contract,On-site,3,High
JOB_0698,408,Product Manager,59000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Stable
JOB_0699,409,QA Engineer,48000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,4,High
JOB_0700,410,Data Analyst,65000,"SQL, Python, Tableau, Excel",Contract,On-site,1,Medium
JOB_0701,410,Full Stack Developer,92000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Medium
JOB_0702,411,Mobile Developer,30000,"Flutter, React Native, Swift, Kotlin",Contract,On-site,3,Stable
JOB_0703,412,Product Manager,65000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,1,Medium
JOB_0704,413,Data Engineer,91000,"Python, Spark, Airflow, Snowflake",Contract,Hybrid,1,Medium
JOB_0705,414,QA Engineer,50000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,High
JOB_0706,414,Full Stack Developer,60000,"React, Node.js, AWS, Docker",Full-time,Hybrid,3,High
JOB_0707,414,DevOps Engineer,108000,"AWS, Docker, Kubernetes, CI/CD",Contract,Remote,5,Medium
JOB_0708,415,Backend Developer,53000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,4,Stable
JOB_0709,415,UX/UI Designer,68000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Remote,4,Stable
JOB_0710,415,Data Analyst,66000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Medium
JOB_0711,416,DevOps Engineer,51000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,High
JOB_0712,416,UX/UI Designer,52000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,High
JOB_0713,417,Data Analyst,78000,"SQL, Python, Tableau, Excel",Contract,Hybrid,4,Stable
JOB_0714,417,Data Engineer,72000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,1,High
JOB_0715,417,Data Analyst,40000,"SQL, Python, Tableau, Excel",Full-time,Remote,5,Medium
JOB_0716,418,Frontend Developer,39000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,Medium
JOB_0717,419,Data Engineer,63000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Medium
JOB_0718,419,Product Manager,67000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,High
JOB_0719,419,Mobile Developer,32000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,Medium
JOB_0720,420,DevOps Engineer,40000,"AWS, Docker, Kubernetes, CI/CD",Contract,Remote,3,Stable
JOB_0721,431,Mobile Developer,70000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,Medium
JOB_0722,431,Frontend Developer,76000,"React, Vue, TypeScript, HTML/CSS",Contract,On-site,2,High
JOB_0723,432,Data Engineer,44000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,5,Stable
JOB_0724,432,Backend Developer,36000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,3,Stable
JOB_0725,433,QA Engineer,76000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,1,Medium
JOB_0726,434,Data Engineer,57000,"Python, Spark, Airflow, Snowflake",Contract,Hybrid,2,Medium
JOB_0727,435,QA Engineer,58000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Medium
JOB_0728,435,QA Engineer,42000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,1,Stable
JOB_0729,435,Data Analyst,79000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,High
JOB_0730,436,Backend Developer,44000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,Stable
JOB_0731,436,Mobile Developer,58000,"Flutter, React Native, Swift, Kotlin",Contract,Remote,1,Medium
JOB_0732,437,Product Manager,91000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,2,Stable
JOB_0733,438,QA Engineer,41000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,4,Medium
JOB_0734,438,QA Engineer,60000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,Medium
JOB_0735,439,Data Engineer,54000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,3,Stable
JOB_0736,439,Frontend Developer,49000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,High
JOB_0737,439,DevOps Engineer,44000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,Medium
JOB_0738,440,Backend Developer,68000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Medium
JOB_0739,440,Data Analyst,30000,"SQL, Python, Tableau, Excel",Contract,On-site,2,Medium
JOB_0740,441,Backend Developer,50000,"Node.js, Python, Go, PostgreSQL",Contract,On-site,4,Stable
JOB_0741,441,DevOps Engineer,47000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,Medium
JOB_0742,441,Full Stack Developer,37000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,Stable
JOB_0743,442,Frontend Developer,40000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,2,Stable
JOB_0744,442,DevOps Engineer,33000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,2,Stable
JOB_0745,442,Product Manager,76000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,5,High
JOB_0746,443,Data Engineer,48000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,Stable
JOB_0747,443,DevOps Engineer,76000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,Stable
JOB_0748,443,Full Stack Developer,79000,"React, Node.js, AWS, Docker",Contract,On-site,4,Stable
JOB_0749,444,Data Engineer,114000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Stable
JOB_0750,444,Mobile Developer,33000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,Stable
JOB_0751,444,Frontend Developer,46000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Medium
JOB_0752,446,DevOps Engineer,62000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Remote,3,Medium
JOB_0753,446,Mobile Developer,78000,"Flutter, React Native, Swift, Kotlin",Contract,Hybrid,3,Stable
JOB_0754,447,Data Engineer,37000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,4,Medium
JOB_0755,447,Product Manager,72000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,3,High
JOB_0756,448,Full Stack Developer,63000,"React, Node.js, AWS, Docker",Full-time,On-site,4,Medium
JOB_0757,449,DevOps Engineer,31000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,2,High
JOB_0758,450,UX/UI Designer,49000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Stable
JOB_0759,461,Full Stack Developer,36000,"React, Node.js, AWS, Docker",Full-time,Hybrid,4,High
JOB_0760,461,Frontend Developer,70000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_0761,462,Backend Developer,68000,"Node.js, Python, Go, PostgreSQL",Contract,Hybrid,5,High
JOB_0762,464,Data Analyst,39000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,4,Stable
JOB_0763,464,QA Engineer,30000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,5,Medium
